id,label,community
11233,Misinformation,10
11234,Reliable,13
11235,Misinformation,28
11236,Reliable,26
11237,Reliable,26
11238,Reliable,26
11239,Misinformation,5
11240,Reliable,28
11241,Reliable,13
11242,Reliable,28
11243,Reliable,13
11244,Misinformation,13
11245,Reliable,26
11246,Reliable,10
11247,Misinformation,26
11248,Reliable,28
11249,Reliable,5
11250,Misinformation,11
11251,Misinformation,10
11252,Misinformation,5
11253,Misinformation,5
11254,Misinformation,25
11255,Reliable,13
11256,Reliable,13
11257,Misinformation,28
11258,Reliable,1
11259,Misinformation,5
11260,Reliable,26
11261,Misinformation,11
11262,Misinformation,26
11263,Misinformation,11
11264,Reliable,26
11265,Reliable,26
11266,Misinformation,28
11267,Misinformation,3
11268,Misinformation,26
11269,Reliable,13
11270,Reliable,13
11271,Misinformation,10
11272,Misinformation,11
11273,Reliable,28
11274,Reliable,10
11275,Misinformation,11
11276,Misinformation,11
11277,Reliable,26
11278,Reliable,26
11279,Misinformation,1
11280,Reliable,26
11281,Reliable,28
11282,Misinformation,28
11283,Reliable,28
11284,Misinformation,11
11285,Reliable,5
11286,Reliable,28
11287,Reliable,13
11288,Misinformation,28
11289,Reliable,13
11290,Misinformation,25
11291,Misinformation,5
11292,Reliable,21
11293,Reliable,28
11294,Reliable,30
11295,Misinformation,5
11296,Reliable,28
11297,Reliable,13
11298,Reliable,13
11299,Misinformation,26
11300,Reliable,3
11301,Misinformation,25
11302,Reliable,28
11303,Reliable,5
11304,Misinformation,11
11305,Reliable,3
11306,Misinformation,1
11307,Reliable,3
11308,Reliable,21
11309,Reliable,21
11310,Reliable,21
11311,Reliable,28
11312,Reliable,29
11313,Reliable,26
11314,Misinformation,5
11315,Reliable,28
11316,Misinformation,11
11317,Reliable,13
11318,Reliable,10
11319,Reliable,21
11320,Reliable,25
11321,Reliable,26
11322,Reliable,21
11323,Misinformation,1
11324,Misinformation,10
11325,Reliable,13
11326,Misinformation,5
11327,Reliable,28
11328,Reliable,28
11329,Misinformation,28
11330,Misinformation,10
11331,Reliable,26
11332,Misinformation,28
11333,Misinformation,30
11334,Misinformation,5
11335,Reliable,28
11336,Reliable,26
11337,Reliable,28
11338,Reliable,11
11339,Reliable,13
11340,Reliable,26
11341,Misinformation,5
11342,Misinformation,11
11343,Reliable,11
11344,Reliable,28
11345,Misinformation,10
11346,Reliable,26
11347,Reliable,28
11348,Reliable,13
11349,Reliable,3
11350,Misinformation,1
11351,Misinformation,29
11352,Misinformation,5
11353,Reliable,26
11354,Reliable,13
11355,Reliable,5
11356,Misinformation,11
11357,Misinformation,1
11358,Misinformation,28
11359,Reliable,10
11360,Reliable,28
11361,Reliable,28
11362,Reliable,25
11363,Misinformation,28
11364,Misinformation,25
11365,Reliable,3
11366,Reliable,11
11367,Misinformation,5
11368,Reliable,26
11369,Misinformation,29
11370,Misinformation,10
11371,Reliable,5
11372,Reliable,26
11373,Misinformation,28
11374,Misinformation,11
11375,Reliable,13
11376,Misinformation,5
11377,Reliable,30
11378,Misinformation,5
11379,Misinformation,5
11380,Misinformation,29
11381,Reliable,10
11382,Misinformation,11
11383,Reliable,10
11384,Reliable,3
11385,Misinformation,5
11386,Misinformation,5
11387,Misinformation,11
11388,Misinformation,1
11389,Reliable,13
11390,Reliable,10
11391,Reliable,28
11392,Reliable,21
11393,Reliable,26
11394,Misinformation,10
11395,Reliable,28
11396,Reliable,13
11397,Reliable,25
11398,Misinformation,5
11399,Reliable,11
11400,Misinformation,1
11401,Reliable,30
11402,Misinformation,3
11403,Misinformation,5
11404,Misinformation,28
11405,Reliable,11
11406,Reliable,13
11407,Misinformation,5
11408,Misinformation,10
11409,Misinformation,28
11410,Misinformation,11
11411,Misinformation,11
11412,Reliable,28
11413,Reliable,28
11414,Reliable,3
11415,Misinformation,11
11416,Misinformation,25
11417,Misinformation,10
11418,Reliable,25
11419,Misinformation,11
11420,Reliable,13
11421,Misinformation,3
11422,Reliable,3
11423,Misinformation,10
11424,Misinformation,5
11425,Misinformation,5
11426,Misinformation,11
11427,Reliable,28
11428,Reliable,13
11429,Reliable,28
11430,Misinformation,5
11431,Misinformation,25
11432,Misinformation,1
11433,Misinformation,5
11434,Reliable,28
11435,Reliable,25
11436,Misinformation,10
11437,Reliable,25
11438,Misinformation,11
11439,Misinformation,29
11440,Reliable,11
11441,Misinformation,28
11442,Reliable,28
11443,Reliable,13
11444,Misinformation,29
11445,Reliable,26
11446,Reliable,28
11447,Reliable,13
11448,Misinformation,11
11449,Misinformation,13
11450,Reliable,28
11451,Reliable,11
11452,Misinformation,1
11453,Reliable,28
11454,Misinformation,10
11455,Misinformation,28
11456,Misinformation,28
11457,Misinformation,30
11458,Misinformation,5
11459,Misinformation,5
11460,Misinformation,30
11461,Reliable,28
11462,Reliable,1
11463,Misinformation,5
11464,Reliable,13
11465,Misinformation,11
11466,Reliable,5
11467,Reliable,5
11468,Reliable,25
11469,Reliable,28
11470,Reliable,21
11471,Misinformation,5
11472,Misinformation,13
11473,Misinformation,5
11474,Misinformation,10
11475,Misinformation,5
11476,Reliable,26
11477,Reliable,13
11478,Reliable,28
11479,Misinformation,11
11480,Misinformation,11
11481,Misinformation,5
11482,Reliable,3
11483,Misinformation,5
11484,Reliable,13
11485,Misinformation,5
11486,Reliable,3
11487,Misinformation,1
11488,Reliable,28
11489,Misinformation,10
11490,Reliable,21
11491,Reliable,26
11492,Misinformation,3
11493,Reliable,13
11494,Misinformation,1
11495,Reliable,13
11496,Reliable,28
11497,Reliable,13
11498,Misinformation,26
11499,Reliable,13
11500,Misinformation,25
11501,Reliable,10
11502,Misinformation,5
11503,Misinformation,28
11504,Misinformation,5
11505,Reliable,3
11506,Reliable,26
11507,Misinformation,11
11508,Misinformation,5
11509,Reliable,10
11510,Misinformation,11
11511,Reliable,13
11512,Reliable,11
11513,Misinformation,1
11514,Misinformation,10
11515,Misinformation,30
11516,Reliable,13
11517,Misinformation,28
11518,Misinformation,11
11519,Misinformation,5
11520,Misinformation,5
11521,Reliable,13
11522,Reliable,30
11523,Misinformation,5
11524,Reliable,28
11525,Misinformation,5
11526,Reliable,30
11527,Reliable,28
11528,Misinformation,28
11529,Misinformation,5
11530,Reliable,5
11531,Reliable,3
11532,Misinformation,13
11533,Reliable,28
11534,Misinformation,11
11535,Reliable,28
11536,Misinformation,5
11537,Misinformation,28
11538,Reliable,21
11539,Misinformation,28
11540,Reliable,10
11541,Reliable,13
11542,Reliable,13
11543,Reliable,10
11544,Misinformation,11
11545,Misinformation,25
11546,Reliable,25
11547,Misinformation,30
11548,Reliable,26
11549,Misinformation,5
11550,Reliable,10
11551,Reliable,11
11552,Misinformation,28
11553,Misinformation,1
11554,Reliable,10
11555,Misinformation,10
11556,Reliable,28
11557,Misinformation,28
11558,Misinformation,11
11559,Reliable,28
11560,Misinformation,3
11561,Misinformation,5
11562,Misinformation,28
11563,Misinformation,10
11564,Reliable,3
11565,Misinformation,1
11566,Misinformation,29
11567,Misinformation,11
11568,Misinformation,5
11569,Reliable,13
11570,Misinformation,11
11571,Reliable,13
11572,Reliable,28
11573,Misinformation,28
11574,Reliable,13
11575,Reliable,11
11576,Misinformation,28
11577,Reliable,26
11578,Misinformation,28
11579,Reliable,26
11580,Misinformation,10
11581,Reliable,10
11582,Reliable,26
11583,Reliable,3
11584,Misinformation,29
11585,Misinformation,3
11586,Misinformation,28
11587,Reliable,1
11588,Reliable,26
11589,Reliable,25
11590,Reliable,28
11591,Misinformation,5
11592,Reliable,5
11593,Misinformation,5
11594,Reliable,3
11595,Reliable,13
11596,Reliable,30
11597,Reliable,28
11598,Reliable,3
11599,Misinformation,11
11600,Misinformation,10
11601,Misinformation,26
11602,Reliable,10
11603,Misinformation,1
11604,Reliable,13
11605,Reliable,10
11606,Misinformation,10
11607,Reliable,26
11608,Misinformation,5
11609,Reliable,13
11610,Misinformation,25
11611,Reliable,26
11612,Misinformation,10
11613,Misinformation,28
11614,Reliable,26
11615,Reliable,3
11616,Reliable,13
11617,Reliable,13
11618,Misinformation,13
11619,Misinformation,13
11620,Reliable,26
11621,Misinformation,11
11622,Misinformation,10
11623,Misinformation,1
11624,Reliable,21
11625,Reliable,28
11626,Misinformation,28
11627,Reliable,3
11628,Misinformation,5
11629,Misinformation,1
11630,Reliable,26
11631,Reliable,10
11632,Reliable,3
11633,Misinformation,5
11634,Reliable,3
11635,Reliable,13
11636,Misinformation,28
11637,Reliable,26
11638,Reliable,28
11639,Reliable,10
11640,Reliable,13
11641,Misinformation,5
11642,Misinformation,11
11643,Misinformation,5
11644,Misinformation,5
11645,Misinformation,5
11646,Misinformation,11
11647,Reliable,26
11648,Reliable,28
11649,Misinformation,11
11650,Reliable,5
11651,Misinformation,28
11652,Misinformation,3
11653,Reliable,28
11654,Reliable,28
11655,Misinformation,28
11656,Misinformation,28
11657,Misinformation,5
11658,Reliable,28
11659,Misinformation,5
11660,Reliable,3
11661,Reliable,28
11662,Misinformation,28
11663,Misinformation,1
11664,Reliable,13
11665,Misinformation,5
11666,Reliable,3
11667,Reliable,21
11668,Misinformation,11
11669,Reliable,21
11670,Misinformation,10
11671,Reliable,5
11672,Reliable,25
11673,Reliable,26
11674,Reliable,28
11675,Misinformation,5
11676,Misinformation,11
11677,Reliable,13
11678,Reliable,13
11679,Misinformation,30
11680,Reliable,13
11681,Reliable,28
11682,Reliable,10
11683,Reliable,28
11684,Reliable,13
11685,Reliable,10
11686,Misinformation,28
11687,Reliable,21
11688,Reliable,3
11689,Reliable,26
11690,Misinformation,28
11691,Misinformation,28
11692,Reliable,26
11693,Reliable,26
11694,Reliable,13
11695,Misinformation,1
11696,Reliable,28
11697,Reliable,30
11698,Misinformation,5
11699,Misinformation,10
11700,Reliable,28
11701,Misinformation,26
11702,Reliable,13
11703,Reliable,26
11704,Misinformation,28
11705,Reliable,28
11706,Reliable,3
11707,Reliable,21
11708,Misinformation,28
11709,Misinformation,28
11710,Reliable,13
11711,Reliable,13
11712,Reliable,21
11713,Misinformation,10
11714,Misinformation,5
11715,Reliable,25
11716,Reliable,11
11717,Reliable,26
11718,Misinformation,30
11719,Reliable,10
11720,Misinformation,10
11721,Misinformation,29
11722,Reliable,3
11723,Reliable,13
11724,Misinformation,10
11725,Reliable,26
11726,Misinformation,25
11727,Reliable,26
11728,Reliable,13
11729,Misinformation,5
11730,Reliable,26
11731,Misinformation,11
11732,Misinformation,11
11733,Misinformation,28
11734,Misinformation,30
11735,Misinformation,28
11736,Reliable,13
11737,Misinformation,11
11738,Reliable,28
11739,Reliable,25
11740,Misinformation,5
11741,Reliable,26
11742,Misinformation,5
11743,Misinformation,1
11744,Reliable,28
11745,Reliable,28
11746,Misinformation,29
11747,Reliable,13
11748,Reliable,28
11749,Reliable,28
11750,Misinformation,25
11751,Reliable,28
11752,Misinformation,10
11753,Reliable,28
11754,Misinformation,11
11755,Misinformation,11
11756,Misinformation,5
11757,Reliable,26
11758,Reliable,5
11759,Reliable,28
11760,Reliable,28
11761,Reliable,28
11762,Reliable,13
11763,Misinformation,25
11764,Misinformation,28
11765,Reliable,13
11766,Reliable,28
11767,Reliable,26
11768,Reliable,26
11769,Reliable,28
11770,Misinformation,28
11771,Reliable,28
11772,Reliable,28
11773,Reliable,13
11774,Misinformation,11
11775,Misinformation,28
11776,Misinformation,32
11777,Reliable,13
11778,Misinformation,1
11779,Reliable,10
11780,Misinformation,5
11781,Reliable,26
11782,Misinformation,5
11783,Reliable,28
11784,Misinformation,11
11785,Misinformation,11
11786,Reliable,1
11787,Reliable,26
11788,Reliable,26
11789,Reliable,10
11790,Reliable,25
11791,Reliable,13
11792,Misinformation,3
11793,Misinformation,1
11794,Reliable,13
11795,Misinformation,5
11796,Misinformation,5
11797,Misinformation,25
11798,Misinformation,5
11799,Reliable,21
11800,Misinformation,10
11801,Reliable,11
11802,Misinformation,5
11803,Reliable,13
11804,Misinformation,10
11805,Misinformation,1
11806,Reliable,13
11807,Reliable,3
11808,Misinformation,3
11809,Misinformation,10
11810,Reliable,13
11811,Reliable,13
11812,Misinformation,11
11813,Reliable,13
11814,Misinformation,13
11815,Reliable,26
11816,Reliable,28
11817,Reliable,26
11818,Reliable,26
11819,Misinformation,5
11820,Misinformation,1
11821,Reliable,28
11822,Reliable,26
11823,Reliable,13
11824,Reliable,28
11825,Reliable,28
11826,Misinformation,10
11827,Misinformation,28
11828,Misinformation,25
11829,Reliable,28
11830,Reliable,13
11831,Misinformation,1
11832,Reliable,3
11833,Reliable,10
11834,Reliable,28
11835,Misinformation,10
11836,Reliable,13
11837,Misinformation,11
11838,Misinformation,5
11839,Reliable,21
11840,Reliable,28
11841,Reliable,13
11842,Reliable,30
11843,Reliable,26
11844,Reliable,28
11845,Misinformation,30
11846,Misinformation,11
11847,Misinformation,5
11848,Reliable,28
11849,Misinformation,28
11850,Reliable,11
11851,Reliable,26
11852,Misinformation,5
11853,Reliable,28
11854,Reliable,30
11855,Reliable,13
11856,Reliable,25
11857,Reliable,3
11858,Reliable,13
11859,Misinformation,28
11860,Misinformation,25
11861,Misinformation,10
11862,Misinformation,10
11863,Reliable,30
11864,Misinformation,28
11865,Misinformation,28
11866,Reliable,13
11867,Reliable,28
11868,Misinformation,29
11869,Reliable,10
11870,Reliable,26
11871,Misinformation,5
11872,Reliable,25
11873,Reliable,13
11874,Misinformation,5
11875,Reliable,26
11876,Misinformation,10
11877,Misinformation,28
11878,Reliable,5
11879,Misinformation,28
11880,Misinformation,11
11881,Misinformation,5
11882,Misinformation,3
11883,Reliable,11
11884,Reliable,3
11885,Reliable,13
11886,Reliable,28
11887,Reliable,28
11888,Misinformation,28
11889,Reliable,28
11890,Misinformation,1
11891,Misinformation,11
11892,Misinformation,11
11893,Misinformation,1
11894,Misinformation,11
11895,Misinformation,28
11896,Misinformation,11
11897,Reliable,13
11898,Misinformation,1
11899,Misinformation,11
11900,Reliable,5
11901,Reliable,26
11902,Misinformation,11
11903,Misinformation,10
11904,Misinformation,1
11905,Reliable,28
11906,Reliable,13
11907,Reliable,28
11908,Reliable,3
11909,Misinformation,26
11910,Reliable,13
11911,Reliable,1
11912,Reliable,3
11913,Reliable,26
11914,Reliable,26
11915,Reliable,3
11916,Reliable,26
11917,Reliable,13
11918,Reliable,13
11919,Reliable,3
11920,Reliable,10
11921,Reliable,13
11922,Misinformation,21
11923,Reliable,13
11924,Reliable,13
11925,Reliable,26
11926,Reliable,26
11927,Reliable,13
11928,Misinformation,1
11929,Misinformation,3
11930,Misinformation,10
11931,Reliable,10
11932,Reliable,28
11933,Misinformation,10
11934,Misinformation,1
11935,Misinformation,5
11936,Misinformation,25
11937,Reliable,28
11938,Reliable,13
11939,Reliable,13
11940,Misinformation,1
11941,Reliable,28
11942,Misinformation,5
11943,Reliable,13
11944,Misinformation,10
11945,Reliable,3
11946,Misinformation,11
11947,Reliable,28
11948,Misinformation,5
11949,Reliable,28
11950,Reliable,28
11951,Misinformation,5
11952,Misinformation,5
11953,Reliable,30
11954,Misinformation,5
11955,Reliable,13
11956,Misinformation,30
11957,Misinformation,11
11958,Reliable,26
11959,Misinformation,5
11960,Misinformation,1
11961,Reliable,26
11962,Reliable,26
11963,Reliable,10
11964,Reliable,3
11965,Reliable,13
11966,Reliable,10
11967,Reliable,28
11968,Misinformation,25
11969,Misinformation,5
11970,Reliable,3
11971,Reliable,28
11972,Reliable,26
11973,Reliable,28
11974,Reliable,10
11975,Reliable,10
11976,Misinformation,5
11977,Misinformation,30
11978,Reliable,28
11979,Misinformation,10
11980,Reliable,21
11981,Reliable,28
11982,Reliable,26
11983,Reliable,21
11984,Misinformation,3
11985,Reliable,28
11986,Misinformation,3
11987,Reliable,21
11988,Reliable,13
11989,Reliable,26
11990,Misinformation,28
11991,Reliable,13
11992,Reliable,28
11993,Reliable,11
11994,Misinformation,28
11995,Misinformation,26
11996,Misinformation,28
11997,Misinformation,28
11998,Reliable,13
11999,Misinformation,5
12000,Misinformation,25
12001,Misinformation,28
12002,Reliable,13
12003,Reliable,26
12004,Reliable,28
12005,Reliable,13
12006,Misinformation,5
12007,Reliable,25
12008,Misinformation,28
12009,Reliable,28
12010,Misinformation,25
12011,Reliable,13
12012,Reliable,26
12013,Misinformation,11
12014,Misinformation,5
12015,Reliable,25
12016,Reliable,25
12017,Misinformation,1
12018,Misinformation,11
12019,Reliable,28
12020,Reliable,26
12021,Misinformation,25
12022,Misinformation,5
12023,Reliable,3
12024,Misinformation,1
12025,Reliable,25
12026,Reliable,13
12027,Misinformation,28
12028,Reliable,28
12029,Misinformation,30
12030,Reliable,26
12031,Misinformation,5
12032,Reliable,13
12033,Reliable,30
12034,Misinformation,5
12035,Misinformation,1
12036,Misinformation,28
12037,Misinformation,5
12038,Reliable,26
12039,Misinformation,26
12040,Misinformation,29
12041,Misinformation,5
12042,Reliable,25
12043,Reliable,26
12044,Misinformation,1
12045,Reliable,28
12046,Misinformation,30
12047,Reliable,26
12048,Misinformation,25
12049,Reliable,28
12050,Misinformation,5
12051,Misinformation,21
12052,Reliable,28
12053,Reliable,5
12054,Reliable,28
12055,Reliable,30
12056,Misinformation,11
12057,Misinformation,5
12058,Misinformation,5
12059,Misinformation,11
12060,Misinformation,10
12061,Misinformation,29
12062,Misinformation,28
12063,Misinformation,11
12064,Reliable,28
12065,Reliable,13
12066,Reliable,28
12067,Reliable,26
12068,Reliable,26
12069,Reliable,26
12070,Misinformation,3
12071,Reliable,26
12072,Reliable,26
12073,Misinformation,28
12074,Misinformation,5
12075,Reliable,13
12076,Misinformation,1
12077,Misinformation,5
12078,Misinformation,28
12079,Reliable,21
12080,Reliable,13
12081,Reliable,13
12082,Reliable,5
12083,Reliable,13
12084,Reliable,3
12085,Reliable,28
12086,Misinformation,25
12087,Misinformation,5
12088,Reliable,1
12089,Misinformation,11
12090,Misinformation,28
12091,Misinformation,1
12092,Misinformation,11
12093,Reliable,11
12094,Reliable,28
12095,Reliable,26
12096,Misinformation,5
12097,Reliable,28
12098,Reliable,30
12099,Reliable,30
